course_id,skill_id,score,matched_by
udemy1_15128,esco_877,0.6935,embedding
udemy1_35799,esco_1336,0.6935,embedding
udemy1_3485,esco_1248,0.6935,embedding
udemy1_39140,esco_748,0.6935,embedding
udemy2_3153068,esco_730,0.6935,embedding
udemy1_39035,esco_473,0.6935,embedding
udemy1_9627,esco_1248,0.6935,embedding
udemy1_41556,esco_1955,0.6935,embedding
udemy2_1882742,esco_861,0.6935,embedding
udemy2_2299284,esco_1897,0.6935,embedding
udemy2_1414996,esco_671,0.6935,embedding
udemy1_29767,esco_1260,0.6935,embedding
udemy1_4939,esco_847,0.6935,embedding
udemy1_20736,esco_775,0.6935,embedding
udemy1_23464,esco_120,0.6935,embedding
udemy1_41237,esco_662,0.6935,embedding
udemy2_833028,esco_414,0.6935,embedding
udemy1_5442,esco_295,0.6935,embedding
udemy2_630018,esco_1478,0.6935,embedding
udemy1_43931,esco_232,0.6935,embedding
udemy1_28844,esco_1887,0.6935,embedding
udemy1_592,esco_847,0.6935,embedding
udemy1_36506,esco_1336,0.6935,embedding
udemy2_1195290,esco_527,0.6935,embedding
udemy1_44199,esco_331,0.6935,embedding
edx_291,esco_867,0.6935,embedding
udemy2_1240602,esco_748,0.6935,embedding
udemy2_1459450,esco_156,0.6935,embedding
udemy1_25008,esco_1476,0.6935,embedding
udemy2_2536142,esco_861,0.6935,embedding
udemy1_38271,esco_485,0.6935,embedding
udemy1_34532,esco_1765,0.6935,embedding
udemy2_939148,esco_1515,0.6935,embedding
udemy1_1700,esco_21,0.6935,embedding
udemy2_2664024,esco_1386,0.6935,embedding
udemy1_33877,esco_1213,0.6935,embedding
udemy1_28970,esco_1837,0.6935,embedding
udemy2_1213886,esco_1300,0.6934,embedding
udemy1_6017,esco_1922,0.6934,embedding
udemy1_41768,esco_1086,0.6934,embedding
udemy1_12533,esco_119,0.6934,embedding
udemy2_3323624,esco_244,0.6934,embedding
udemy2_2224472,esco_1261,0.6934,embedding
udemy2_3410006,esco_618,0.6934,embedding
udemy2_674068,esco_1895,0.6934,embedding
udemy1_6620,esco_224,0.6934,embedding
udemy1_34532,esco_371,0.6934,embedding
udemy1_34661,esco_945,0.6934,embedding
udemy2_3062746,esco_861,0.6934,embedding
udemy2_3324370,esco_941,0.6934,embedding
udemy2_2702350,esco_1913,0.6934,embedding
udemy2_3054442,esco_851,0.6934,embedding
udemy1_42694,esco_923,0.6934,embedding
udemy2_1310832,esco_181,0.6934,embedding
udemy1_38036,esco_348,0.6934,embedding
udemy2_3245666,esco_1261,0.6934,embedding
udemy1_7333,esco_1517,0.6934,embedding
udemy1_32930,esco_1768,0.6934,embedding
udemy2_2150764,esco_295,0.6934,embedding
udemy2_2322154,esco_996,0.6934,embedding
udemy1_23593,esco_1036,0.6934,embedding
udemy1_5092,esco_69,0.6934,embedding
udemy2_2582552,esco_970,0.6934,embedding
udemy1_14276,esco_1340,0.6934,embedding
udemy1_33735,esco_1765,0.6934,embedding
udemy1_25141,esco_1402,0.6934,embedding
udemy2_2567074,esco_21,0.6934,embedding
udemy2_836656,esco_1843,0.6934,embedding
udemy2_2749180,esco_20,0.6934,embedding
udemy1_16766,esco_9,0.6934,embedding
udemy1_29984,esco_1779,0.6934,embedding
udemy1_34866,esco_379,0.6934,embedding
udemy2_1722942,esco_861,0.6934,embedding
udemy1_5875,esco_1878,0.6934,embedding
udemy1_11873,esco_1146,0.6934,embedding
udemy2_2945044,esco_176,0.6934,embedding
udemy1_42217,esco_209,0.6934,embedding
udemy1_17934,esco_1892,0.6934,embedding
udemy2_2449610,esco_224,0.6934,embedding
udemy1_21224,esco_1347,0.6934,embedding
udemy1_26550,esco_1835,0.6934,embedding
udemy2_2996358,esco_493,0.6934,embedding
udemy1_5903,esco_295,0.6934,embedding
udemy1_30696,esco_480,0.6934,embedding
udemy1_32429,esco_1402,0.6934,embedding
udemy1_38841,esco_189,0.6934,embedding
udemy2_428500,esco_1925,0.6934,embedding
udemy2_1803224,esco_1925,0.6934,embedding
udemy2_3217053,esco_914,0.6934,embedding
udemy2_2833166,esco_861,0.6934,embedding
udemy2_1139080,esco_138,0.6934,embedding
udemy1_39796,esco_582,0.6934,embedding
udemy1_31268,esco_1644,0.6934,embedding
udemy1_1407,esco_445,0.6934,embedding
udemy1_41565,esco_1263,0.6934,embedding
udemy1_41602,esco_746,0.6934,embedding
udemy2_2764618,esco_1386,0.6934,embedding
udemy1_14880,esco_1594,0.6934,embedding
udemy2_642628,esco_977,0.6934,embedding
udemy1_8325,esco_1263,0.6933,embedding
udemy1_305,esco_1006,0.6933,embedding
udemy1_32970,esco_193,0.6933,embedding
udemy1_21122,esco_120,0.6933,embedding
udemy1_25928,esco_952,0.6933,embedding
udemy1_24509,esco_760,0.6933,embedding
udemy1_8018,esco_692,0.6933,embedding
udemy1_32579,esco_1023,0.6933,embedding
udemy2_2789130,esco_527,0.6933,embedding
udemy1_28408,esco_1023,0.6933,embedding
udemy1_11439,esco_1717,0.6933,embedding
udemy2_3141980,esco_21,0.6933,embedding
udemy2_2991942,esco_1455,0.6933,embedding
udemy2_756610,esco_244,0.6933,embedding
udemy1_29858,esco_480,0.6933,embedding
udemy1_14974,esco_923,0.6933,embedding
udemy2_2215444,esco_207,0.6933,embedding
udemy1_21635,esco_1461,0.6933,embedding
udemy1_24138,esco_1229,0.6933,embedding
udemy1_18760,esco_456,0.6933,embedding
udemy2_2736200,esco_851,0.6933,embedding
udemy1_39986,esco_481,0.6933,embedding
udemy2_763602,esco_900,0.6933,embedding
udemy1_38465,esco_8,0.6933,embedding
udemy1_43722,esco_1394,0.6933,embedding
udemy2_3240430,esco_68,0.6933,embedding
udemy2_2415928,esco_1925,0.6933,embedding
udemy1_27241,esco_1248,0.6933,embedding
udemy2_2681910,esco_516,0.6933,embedding
udemy1_33668,esco_952,0.6933,embedding
udemy1_37502,esco_303,0.6933,embedding
udemy1_6199,esco_20,0.6933,embedding
udemy1_21541,esco_120,0.6933,embedding
udemy2_1302172,esco_1709,0.6933,embedding
udemy2_3369762,esco_1598,0.6933,embedding
udemy1_9454,esco_1248,0.6933,embedding
udemy1_19151,esco_775,0.6933,embedding
udemy2_1713906,esco_1261,0.6933,embedding
udemy1_43582,esco_113,0.6933,embedding
udemy1_35487,esco_1646,0.6933,embedding
udemy1_24744,esco_371,0.6933,embedding
udemy1_33407,esco_1213,0.6933,embedding
udemy1_42107,esco_1394,0.6933,embedding
udemy1_31445,esco_1090,0.6933,embedding
udemy2_3061680,esco_1922,0.6933,embedding
udemy1_40844,esco_716,0.6933,embedding
udemy2_1033938,esco_851,0.6933,embedding
udemy1_10349,esco_9,0.6933,embedding
udemy2_2198654,esco_783,0.6933,embedding
udemy1_38225,esco_1217,0.6933,embedding
udemy1_37661,esco_1215,0.6933,embedding
udemy1_36283,esco_189,0.6933,embedding
udemy1_3863,esco_295,0.6933,embedding
edx_481,esco_20,0.6933,embedding
udemy2_2830168,esco_1321,0.6933,embedding
udemy2_1626178,esco_515,0.6933,embedding
udemy1_5699,esco_847,0.6933,embedding
udemy1_16928,esco_923,0.6933,embedding
udemy1_3837,esco_604,0.6933,embedding
udemy2_1833070,esco_20,0.6933,embedding
udemy1_702,esco_730,0.6933,embedding
udemy1_978,esco_1006,0.6933,embedding
udemy2_1605286,esco_1261,0.6933,embedding
udemy1_26246,esco_1892,0.6933,embedding
udemy2_3170860,esco_604,0.6933,embedding
udemy1_14679,esco_1695,0.6933,embedding
udemy2_2903250,esco_1065,0.6933,embedding
udemy2_2500546,esco_295,0.6932,embedding
udemy1_12927,esco_1082,0.6932,embedding
udemy2_2919454,esco_1764,0.6932,embedding
udemy2_2995240,esco_527,0.6932,embedding
udemy2_1671180,esco_1003,0.6932,embedding
udemy2_3004746,esco_21,0.6932,embedding
udemy2_1179052,esco_1813,0.6932,embedding
udemy2_693902,esco_1598,0.6932,embedding
udemy1_6841,esco_295,0.6932,embedding
udemy1_31043,esco_1149,0.6932,embedding
udemy2_1779362,esco_1769,0.6932,embedding
udemy1_2686,esco_126,0.6932,embedding
udemy2_1466834,esco_1843,0.6932,embedding
udemy1_22973,esco_595,0.6932,embedding
udemy1_29576,esco_1136,0.6932,embedding
udemy2_3479860,esco_295,0.6932,embedding
udemy1_10876,esco_1340,0.6932,embedding
udemy1_32149,esco_1399,0.6932,embedding
udemy1_37768,esco_746,0.6932,embedding
udemy2_2728556,esco_176,0.6932,embedding
udemy1_6775,esco_730,0.6932,embedding
udemy2_1566580,esco_20,0.6932,embedding
udemy1_28070,esco_1837,0.6932,embedding
udemy2_3074326,esco_977,0.6932,embedding
udemy2_1665290,esco_1860,0.6932,embedding
udemy2_2420912,esco_1455,0.6932,embedding
udemy2_1740706,esco_493,0.6932,embedding
udemy1_21260,esco_1734,0.6932,embedding
udemy1_10024,esco_9,0.6932,embedding
udemy1_13646,esco_1340,0.6932,embedding
udemy1_31155,esco_1892,0.6932,embedding
udemy1_20231,esco_456,0.6932,embedding
udemy1_7515,esco_1922,0.6932,embedding
udemy1_12146,esco_1594,0.6932,embedding
udemy1_27972,esco_1958,0.6932,embedding
udemy2_2607966,esco_977,0.6932,embedding
udemy1_44040,esco_951,0.6932,embedding
udemy1_24647,esco_1949,0.6932,embedding
udemy1_31236,esco_952,0.6932,embedding
udemy1_2946,esco_1274,0.6932,embedding
udemy2_769346,esco_68,0.6932,embedding
udemy1_31896,esco_1023,0.6932,embedding
udemy1_27021,esco_1684,0.6932,embedding
udemy2_2901948,esco_1303,0.6932,embedding
udemy2_973120,esco_1713,0.6932,embedding
udemy2_2217124,esco_1210,0.6932,embedding
udemy2_2226134,esco_1447,0.6932,embedding
udemy1_10096,esco_1351,0.6932,embedding
udemy1_32487,esco_443,0.6932,embedding
udemy2_1713906,esco_540,0.6932,embedding
udemy1_32759,esco_1887,0.6932,embedding
udemy1_37212,esco_1737,0.6932,embedding
udemy1_31374,esco_952,0.6932,embedding
udemy2_421758,esco_817,0.6932,embedding
udemy2_433944,esco_900,0.6932,embedding
udemy2_19267,esco_1261,0.6932,embedding
udemy1_38500,esco_9,0.6931,embedding
udemy1_42844,esco_776,0.6931,embedding
udemy1_38398,esco_903,0.6931,embedding
udemy1_12145,esco_938,0.6931,embedding
udemy1_7099,esco_66,0.6931,embedding
udemy1_863,esco_1691,0.6931,embedding
udemy2_1238978,esco_900,0.6931,embedding
udemy1_32434,esco_277,0.6931,embedding
udemy1_29019,esco_1837,0.6931,embedding
udemy1_3375,esco_1517,0.6931,embedding
udemy1_17530,esco_9,0.6931,embedding
udemy1_24731,esco_1949,0.6931,embedding
udemy1_32053,esco_1023,0.6931,embedding
udemy1_10833,esco_1217,0.6931,embedding
udemy2_3416972,esco_671,0.6931,embedding
udemy1_30176,esco_305,0.6931,embedding
udemy1_9894,esco_1248,0.6931,embedding
udemy1_2680,esco_111,0.6931,embedding
udemy1_31826,esco_237,0.6931,embedding
udemy1_28792,esco_1023,0.6931,embedding
udemy1_32421,esco_606,0.6931,embedding
udemy1_3345,esco_847,0.6931,embedding
udemy1_27522,esco_277,0.6931,embedding
udemy2_3378328,esco_224,0.6931,embedding
udemy1_32027,esco_85,0.6931,embedding
udemy1_22202,esco_120,0.6931,embedding
udemy2_2669700,esco_914,0.6931,embedding
udemy2_2583902,esco_836,0.6931,embedding
udemy2_2306354,esco_1311,0.6931,embedding
udemy1_16860,esco_1340,0.6931,embedding
udemy2_1435328,esco_945,0.6931,embedding
udemy2_2166762,esco_847,0.6931,embedding
udemy2_1481594,esco_1860,0.6931,embedding
udemy2_3218333,esco_244,0.6931,embedding
udemy1_26028,esco_1949,0.6931,embedding
udemy1_33377,esco_1023,0.6931,embedding
udemy1_34226,esco_952,0.6931,embedding
udemy1_44223,esco_1646,0.6931,embedding
udemy1_7824,esco_1463,0.6931,embedding
udemy1_36387,esco_1257,0.6931,embedding
udemy2_883304,esco_107,0.6931,embedding
udemy1_4055,esco_66,0.6931,embedding
udemy1_10453,esco_9,0.6931,embedding
udemy2_1361580,esco_1925,0.6931,embedding
udemy2_653868,esco_1762,0.6931,embedding
udemy1_3590,esco_1274,0.6931,embedding
udemy1_20673,esco_595,0.6931,embedding
udemy1_12711,esco_9,0.6931,embedding
udemy2_839634,esco_224,0.6931,embedding
udemy1_42949,esco_189,0.6931,embedding
udemy1_11439,esco_938,0.6931,embedding
udemy1_1747,esco_847,0.6931,embedding
udemy2_1541066,esco_578,0.6931,embedding
udemy1_30341,esco_1949,0.6931,embedding
udemy2_833028,esco_44,0.6931,embedding
udemy2_2996358,esco_1261,0.6931,embedding
udemy1_20329,esco_120,0.6931,embedding
udemy2_894388,esco_295,0.6931,embedding
udemy1_25021,esco_1402,0.6931,embedding
udemy1_20244,esco_1936,0.6931,embedding
udemy2_213358,esco_760,0.6931,embedding
udemy2_3123572,esco_20,0.6931,embedding
udemy1_1738,esco_445,0.6931,embedding
udemy1_20821,esco_1229,0.6931,embedding
udemy1_23619,esco_1910,0.6931,embedding
udemy1_43616,esco_623,0.6931,embedding
udemy1_7840,esco_233,0.6931,embedding
udemy2_2019786,esco_1191,0.6931,embedding
udemy1_32363,esco_1000,0.6931,embedding
udemy2_1441032,esco_914,0.6931,embedding
udemy1_4100,esco_1922,0.6931,embedding
udemy2_2521960,esco_757,0.693,embedding
udemy1_5020,esco_453,0.693,embedding
udemy1_20498,esco_120,0.693,embedding
udemy2_2613032,esco_910,0.693,embedding
udemy1_11178,esco_1717,0.693,embedding
udemy1_35249,esco_903,0.693,embedding
udemy1_2781,esco_1765,0.693,embedding
udemy2_1805802,esco_1621,0.693,embedding
udemy1_16337,esco_1340,0.693,embedding
udemy1_25003,esco_677,0.693,embedding
udemy2_2378286,esco_1215,0.693,embedding
udemy1_38985,esco_1341,0.693,embedding
udemy1_37489,esco_150,0.693,embedding
udemy1_33872,esco_1887,0.693,embedding
udemy1_33617,esco_1136,0.693,embedding
udemy1_1104,esco_21,0.693,embedding
udemy1_34069,esco_1391,0.693,embedding
udemy2_2089484,esco_472,0.693,embedding
udemy1_10530,esco_1313,0.693,embedding
udemy2_190930,esco_1923,0.693,embedding
udemy1_26996,esco_381,0.693,embedding
udemy1_42861,esco_1964,0.693,embedding
udemy1_29479,esco_1949,0.693,embedding
udemy1_522,esco_1691,0.693,embedding
udemy1_21353,esco_1088,0.693,embedding
udemy2_824256,esco_619,0.693,embedding
udemy2_2754408,esco_1065,0.693,embedding
udemy1_25269,esco_1375,0.693,embedding
udemy1_25269,esco_1023,0.693,embedding
udemy1_38052,esco_1385,0.693,embedding
udemy1_33530,esco_1765,0.693,embedding
udemy1_31386,esco_1023,0.693,embedding
udemy1_32069,esco_1136,0.693,embedding
udemy2_2968652,esco_914,0.693,embedding
udemy2_533140,esco_1922,0.693,embedding
udemy1_34639,esco_1327,0.693,embedding
udemy1_23444,esco_1229,0.693,embedding
udemy1_24657,esco_1205,0.693,embedding
udemy1_37003,esco_7,0.693,embedding
udemy2_2389764,esco_996,0.693,embedding
udemy2_1968814,esco_1913,0.693,embedding
udemy1_31265,esco_847,0.693,embedding
udemy1_19016,esco_1936,0.693,embedding
udemy1_383,esco_1659,0.693,embedding
udemy1_14767,esco_175,0.693,embedding
udemy1_19891,esco_1229,0.693,embedding
udemy1_4349,esco_978,0.693,embedding
udemy1_1047,esco_730,0.693,embedding
udemy2_1563896,esco_880,0.693,embedding
udemy2_2202106,esco_1300,0.693,embedding
udemy2_1265172,esco_671,0.693,embedding
udemy1_16557,esco_1340,0.693,embedding
udemy2_1585540,esco_1922,0.693,embedding
udemy1_22899,esco_1229,0.693,embedding
udemy1_22421,esco_1229,0.693,embedding
udemy2_2257792,esco_362,0.693,embedding
udemy1_2923,esco_545,0.693,embedding
udemy1_4035,esco_545,0.693,embedding
udemy1_39397,esco_867,0.693,embedding
udemy2_2793302,esco_98,0.693,embedding
udemy2_1954554,esco_21,0.693,embedding
udemy1_6893,esco_1922,0.693,embedding
udemy1_9114,esco_156,0.693,embedding
udemy1_41503,esco_119,0.693,embedding
udemy1_21260,esco_1936,0.693,embedding
udemy1_2902,esco_1344,0.693,embedding
udemy2_2638046,esco_492,0.693,embedding
udemy1_27407,esco_952,0.693,embedding
udemy1_5858,esco_1455,0.693,embedding
udemy1_11366,esco_119,0.693,embedding
udemy2_915634,esco_1482,0.693,embedding
udemy2_566534,esco_1895,0.693,embedding
udemy2_1502458,esco_903,0.6929,embedding
udemy1_7755,esco_1248,0.6929,embedding
udemy1_27591,esco_641,0.6929,embedding
udemy2_2760420,esco_847,0.6929,embedding
udemy1_41619,esco_1229,0.6929,embedding
udemy1_31157,esco_738,0.6929,embedding
udemy1_33298,esco_1402,0.6929,embedding
udemy2_2859566,esco_156,0.6929,embedding
udemy1_658,esco_295,0.6929,embedding
udemy1_24815,esco_677,0.6929,embedding
udemy2_194900,esco_996,0.6929,embedding
udemy1_7274,esco_1217,0.6929,embedding
udemy1_38814,esco_813,0.6929,embedding
udemy1_25118,esco_865,0.6929,embedding
udemy2_2270914,esco_516,0.6929,embedding
udemy2_2466364,esco_1033,0.6929,embedding
udemy1_24024,esco_1229,0.6929,embedding
udemy1_32,esco_1303,0.6929,embedding
udemy1_1011,esco_20,0.6929,embedding
udemy1_30251,esco_1949,0.6929,embedding
udemy2_2568042,esco_1210,0.6929,embedding
udemy1_2626,esco_817,0.6929,embedding
udemy1_34740,esco_1681,0.6929,embedding
udemy1_9272,esco_48,0.6929,embedding
udemy1_38645,esco_1008,0.6929,embedding
udemy1_43264,esco_597,0.6929,embedding
udemy2_2695014,esco_977,0.6929,embedding
coursera_479,esco_224,0.6929,embedding
udemy1_4112,esco_1006,0.6929,embedding
udemy2_2791594,esco_1065,0.6929,embedding
udemy2_2868418,esco_1032,0.6929,embedding
udemy1_3517,esco_677,0.6929,embedding
udemy1_13474,esco_593,0.6929,embedding
udemy2_1434968,esco_996,0.6929,embedding
udemy2_2684172,esco_1375,0.6929,embedding
udemy2_2918718,esco_1615,0.6929,embedding
udemy1_34532,esco_1837,0.6929,embedding
udemy1_42685,esco_662,0.6929,embedding
udemy1_10733,esco_1717,0.6929,embedding
udemy1_24042,esco_1229,0.6929,embedding
udemy1_1101,esco_111,0.6929,embedding
udemy2_2542016,esco_1880,0.6929,embedding
udemy1_29186,esco_899,0.6929,embedding
udemy2_534248,esco_1925,0.6929,embedding
udemy2_2639304,esco_193,0.6929,embedding
udemy1_38052,esco_322,0.6929,embedding
udemy1_33727,esco_1949,0.6929,embedding
udemy1_14694,esco_9,0.6929,embedding
udemy2_3338680,esco_730,0.6929,embedding
udemy2_1353174,esco_172,0.6929,embedding
udemy1_31901,esco_1000,0.6929,embedding
udemy1_41703,esco_1815,0.6929,embedding
udemy2_2887722,esco_730,0.6929,embedding
udemy1_38827,esco_1815,0.6929,embedding
udemy1_30679,esco_1023,0.6929,embedding
udemy1_33767,esco_1476,0.6929,embedding
udemy2_1846476,esco_396,0.6929,embedding
udemy2_2769416,esco_941,0.6929,embedding
udemy2_2605948,esco_1065,0.6929,embedding
udemy1_34685,esco_1032,0.6929,embedding
udemy1_24187,esco_1229,0.6929,embedding
udemy2_2326712,esco_510,0.6929,embedding
udemy1_42635,esco_1470,0.6929,embedding
udemy2_326378,esco_352,0.6929,embedding
udemy2_2142482,esco_109,0.6929,embedding
udemy2_2772816,esco_1813,0.6929,embedding
udemy1_28415,esco_1136,0.6929,embedding
udemy1_29200,esco_1949,0.6928,embedding
udemy1_8246,esco_1517,0.6928,embedding
udemy2_2494482,esco_68,0.6928,embedding
udemy1_2572,esco_124,0.6928,embedding
udemy2_2875200,esco_836,0.6928,embedding
udemy2_3306636,esco_1210,0.6928,embedding
udemy1_9164,esco_129,0.6928,embedding
udemy2_3094190,esco_20,0.6928,embedding
edx_398,esco_176,0.6928,embedding
udemy1_25244,esco_738,0.6928,embedding
udemy2_2304672,esco_922,0.6928,embedding
udemy1_33548,esco_371,0.6928,embedding
udemy1_8040,esco_847,0.6928,embedding
udemy2_591174,esco_1762,0.6928,embedding
udemy2_1396300,esco_1501,0.6928,embedding
udemy2_2389558,esco_619,0.6928,embedding
udemy2_1075850,esco_730,0.6928,embedding
udemy2_2420304,esco_1065,0.6928,embedding
udemy1_9639,esco_1248,0.6928,embedding
udemy1_27243,esco_1260,0.6928,embedding
udemy1_25565,esco_677,0.6928,embedding
udemy2_2953754,esco_176,0.6928,embedding
udemy1_29099,esco_1172,0.6928,embedding
udemy2_1279138,esco_21,0.6928,embedding
udemy2_3082804,esco_1925,0.6928,embedding
udemy2_1505412,esco_480,0.6928,embedding
udemy2_1476642,esco_1834,0.6928,embedding
udemy1_5509,esco_322,0.6928,embedding
udemy1_28158,esco_1136,0.6928,embedding
udemy1_24725,esco_1023,0.6928,embedding
udemy2_2268930,esco_1210,0.6928,embedding
udemy1_3562,esco_224,0.6928,embedding
udemy1_41359,esco_1082,0.6928,embedding
udemy2_3109842,esco_295,0.6928,embedding
udemy2_3416350,esco_619,0.6928,embedding
udemy1_37948,esco_348,0.6928,embedding
udemy1_14229,esco_9,0.6928,embedding
udemy2_1713906,esco_1311,0.6928,embedding
udemy1_38984,esco_1033,0.6928,embedding
udemy1_24831,esco_454,0.6928,embedding
udemy2_2435072,esco_730,0.6928,embedding
udemy2_3292794,esco_493,0.6928,embedding
udemy1_18794,esco_1936,0.6928,embedding
udemy2_2409012,esco_1141,0.6928,embedding
udemy1_32342,esco_952,0.6928,embedding
udemy2_1474728,esco_396,0.6928,embedding
udemy1_9446,esco_861,0.6928,embedding
udemy1_34238,esco_1000,0.6928,embedding
udemy1_6285,esco_355,0.6928,embedding
udemy1_7600,esco_1659,0.6928,embedding
udemy1_7605,esco_1517,0.6928,embedding
udemy2_1762266,esco_107,0.6928,embedding
udemy2_2403814,esco_111,0.6928,embedding
udemy2_366340,esco_1929,0.6928,embedding
udemy2_555384,esco_889,0.6928,embedding
udemy1_34660,esco_989,0.6928,embedding
