skill_id,esco_uri,skill_label,skill_alias,parent_1,parent_2,parent_3,parent_4,is_green,is_digital,is_language,is_research,demand_frequency,avg_fit_score
esco_403,http://data.europa.eu/esco/skill/2fdc822a-5809-4eec-a9b1-7bd203a1f721,maintain records related to vehicle operation,write down about vehicle operation,maintaining operational records,documenting and recording information,information skills,skills,False,False,False,False,2,80.0
esco_404,http://data.europa.eu/esco/skill/2ffc7a73-7e1d-434a-b498-2b0c056ced1d,apply case management,use medical case management,advocating for individual or community needs,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,19,78.94736842105263
esco_405,http://data.europa.eu/esco/skill/3035be48-c249-453f-bf11-cb27219448b8,deal with challenging work conditions,work under difficult circumstances,adapt to change,demonstrating willingness to learn,self-management skills and competences,transversal skills and competences,False,False,False,False,3,80.0
esco_406,http://data.europa.eu/esco/skill/303a54a3-ff8a-4f29-b598-e54ce54c2b48,analyse legal evidence,analyze  legal evidence,analysing and evaluating information and data,analysing and evaluating information and data,information skills,skills,False,False,False,False,4,90.0
esco_407,http://data.europa.eu/esco/skill/30b1f3e1-1586-4d41-aa02-e2ab021b5164,handle paperwork,,performing general clerical and administrative tasks,performing administrative activities,management skills,skills,False,False,False,False,1,80.0
esco_408,http://data.europa.eu/esco/skill/31599ac3-e03c-42f8-8f08-b549af8234f2,draft procurement technical specifications,draft bid requirements,technical or academic writing,writing and composing,"communication, collaboration and creativity",skills,False,False,False,False,1,100.0
esco_409,http://data.europa.eu/esco/skill/316df5b7-31c4-4f4e-ae69-aad1b873b995,interpreting technical documentation and diagrams,,"conducting studies, investigations and examinations",information skills,skills,,False,False,False,False,4,82.5
esco_410,http://data.europa.eu/esco/skill/3172f001-a4dd-4e7e-9f74-9707b2e7c6e1,read maps,interpreting maps,interpreting technical documentation and diagrams,"conducting studies, investigations and examinations",information skills,skills,False,False,False,False,7,91.42857142857143
esco_411,http://data.europa.eu/esco/skill/3181325d-0590-4c6e-8db1-8278427c18ff,analyse information processes,evaluate information processes,analysing business operations,analysing and evaluating information and data,information skills,skills,False,False,False,False,6,75.0
esco_412,http://data.europa.eu/esco/skill/31b67516-af16-4b97-8430-a8a8e0f84190,assessment processes,assessment methods,education science,education,education,knowledge,False,False,False,False,7,75.71428571428571
esco_413,http://data.europa.eu/esco/skill/31c69100-b612-4a61-8db5-fd314318854c,execute analytical mathematical calculations,,carry out calculations,working with numbers and measures,core skills and competences,transversal skills and competences,False,False,False,False,1,80.0
esco_414,http://data.europa.eu/esco/skill/31d35d3d-2bf2-49aa-9c20-92566ef80277,use ICT systems,use computer systems,accessing and analysing digital data,accessing and analysing digital data,working with computers,skills,False,True,False,False,14,90.0
esco_415,http://data.europa.eu/esco/skill/31f53419-4bce-4b10-986a-70a9c7ac41a3,micro mobility devices,micro mobility vehicles,transport services,transport services,services,knowledge,False,True,False,False,1,80.0
esco_416,http://data.europa.eu/esco/skill/3220a66f-d129-463b-848e-891b4f1c79e3,develop hazardous waste management strategies,hazardous waste management strategy developing,developing objectives and strategies,developing objectives and strategies,management skills,skills,False,False,False,False,1,80.0
esco_417,http://data.europa.eu/esco/skill/323b3684-86ec-40fa-81b4-bc52694ef168,negotiating,,"communication, collaboration and creativity",skills,,,False,False,False,False,5,100.0
esco_418,http://data.europa.eu/esco/skill/324f0243-1a21-4f5c-9f71-52eebc2596ed,interview techniques,interview methods,journalism and reporting,journalism and information,"social sciences, journalism and information",knowledge,False,False,False,False,4,97.5
esco_419,http://data.europa.eu/esco/skill/325a3d29-a235-4182-9128-782c0f4b2dcc,documenting and recording information,,information skills,skills,,,False,False,False,False,6,83.33333333333333
esco_420,http://data.europa.eu/esco/skill/326686e4-a55f-4eba-9d07-1c86408d5c5e,present evidence,,presenting information in legal proceedings,presenting information,"communication, collaboration and creativity",skills,False,False,False,False,1,100.0
esco_421,http://data.europa.eu/esco/skill/326809fc-238d-40c2-881e-40042f7f2f0d,establish collaborative relations,build collaborative relations,developing professional relationships or networks,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,11,82.72727272727273
esco_422,http://data.europa.eu/esco/skill/328733a7-6d84-420d-a65c-2a8014fadc60,record test data,document test data,"evaluate data, information and digital content",digital data processing,accessing and analysing digital data,accessing and analysing digital data,False,False,False,False,1,80.0
esco_423,http://data.europa.eu/esco/skill/32a9f2e2-929c-4e1a-afbd-185452ab279c,conduct continuing professional development workshops,organise continuing professional development workshops,training on health or medical topics,teaching and training,"communication, collaboration and creativity",skills,False,False,False,False,2,85.0
esco_424,http://data.europa.eu/esco/skill/32ac6bfb-8b86-4312-9421-dcb8e0203ab5,process incident reports for prevention,preparation of incident reports,reporting incidents and defects,documenting and recording information,information skills,skills,False,False,False,False,2,80.0
esco_425,http://data.europa.eu/esco/skill/33406020-ae9d-495f-a635-0b97e5346d8c,legislation procedure,,law,law,"business, administration and law",knowledge,False,False,False,False,1,80.0
esco_426,http://data.europa.eu/esco/skill/334e3e49-fb02-4051-809a-f06adfdc1c40,troubleshoot,troubleshoot problems,developing solutions,solving problems,"communication, collaboration and creativity",skills,False,False,False,False,27,95.92592592592592
esco_427,http://data.europa.eu/esco/skill/3391d6dd-d584-4c8c-9af9-d2f0c45e2b4b,journalism,,journalism and reporting,journalism and information,"social sciences, journalism and information",knowledge,False,False,False,False,1,100.0
esco_428,http://data.europa.eu/esco/skill/3399045f-8078-4066-8b46-475b49b260ab,working with digital devices and applications,,core skills and competences,transversal skills and competences,,,False,False,False,False,9,86.66666666666667
esco_429,http://data.europa.eu/esco/skill/339ac029-066a-4985-9f9d-b3d7c8fea0bb,manage staff,manage employees,lead others,leading others,social and communication skills and competences,transversal skills and competences,False,False,False,False,13,90.76923076923077
esco_430,http://data.europa.eu/esco/skill/33a0a2ea-025e-4107-8717-39ac45b3b78c,design management,design management process,management and administration,business and administration,"business, administration and law",knowledge,False,False,False,False,12,72.5
esco_431,http://data.europa.eu/esco/skill/33efa504-2f26-424d-b662-cee77e6e9c93,digital identity management,,database and network design and administration,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,4,75.0
esco_432,http://data.europa.eu/esco/skill/340a75f4-76e1-4ef0-8f1e-1bb78ba561ef,inspect compliance with hazardous waste regulations,check compliance with hazardous waste regulations,monitoring safety or security,"monitoring, inspecting and testing",information skills,skills,False,False,False,False,11,80.0
esco_433,http://data.europa.eu/esco/skill/348b74cd-49ce-4844-8bdf-ec188b497213,visual presentation techniques,information visualization,audio-visual techniques and media production,arts,arts and humanities,knowledge,False,True,False,False,3,60.0
esco_434,http://data.europa.eu/esco/skill/34921476-4b44-4912-bc6b-bc7c47cf69d9,refurbish facilities,recondition buildings and equipment,creating visual displays and decorations,"creating artistic, visual or instructive materials","communication, collaboration and creativity",skills,False,False,False,False,1,80.0
esco_435,http://data.europa.eu/esco/skill/3497ebe1-d417-4105-a68f-f7bbcac7ee5f,ICT hardware specifications,,computer use,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,1,80.0
esco_436,http://data.europa.eu/esco/skill/351cd749-498c-4ed3-9e38-58fc9bbf8f0e,ensure compliance with noise standards,check compliance with noise standards,complying with health and safety procedures,protecting and enforcing,assisting and caring,skills,True,False,False,False,4,80.0
esco_437,http://data.europa.eu/esco/skill/3563cd80-cea7-4410-b049-7dd6ad7b7074,operate manual planer,,cutting materials and drilling holes,using hand tools,handling and moving,skills,False,False,False,False,1,100.0
esco_438,http://data.europa.eu/esco/skill/3579208e-49b3-4ce4-98e7-20e41b1ce8d4,develop information security strategy,,implement ICT risk management,performing risk analysis and management,analysing and evaluating information and data,information skills,False,False,False,False,1,100.0
esco_439,http://data.europa.eu/esco/skill/3597b613-de06-45d8-89a4-6b01ceb1c3a8,deliver group sessions on nutrition,educate groups of people in nutrition,training on health or medical topics,teaching and training,"communication, collaboration and creativity",skills,False,False,False,False,1,80.0
esco_440,http://data.europa.eu/esco/skill/35dc2a23-cdc3-4291-930f-927ba2911949,ensuring compliance with legislation,,protecting and enforcing,assisting and caring,skills,,False,False,False,False,6,83.33333333333333
esco_441,http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae,manage quality,managing quality,working efficiently,self-management skills and competences,transversal skills and competences,,False,False,False,False,2,80.0
esco_442,http://data.europa.eu/esco/skill/367c240d-5f34-423a-86b1-866ad27206ea,digitise documents,scan documents,"managing, gathering and storing digital data",accessing and analysing digital data,working with computers,skills,False,True,False,False,4,85.0
